Time,Balance,Product,Value,Unit
July 2021,Net Electricity Production,Not Specified,289.9306,GWh
July 2021,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",67531.2648,GWh
July 2021,Total Imports,Electricity,5081.7722,GWh
July 2021,Total Exports,Electricity,889.0739,GWh
July 2021,Used for pumped storage,Electricity,3217.0484,GWh
July 2021,Distribution Losses,Electricity,24557.6897,GWh
July 2021,Final Consumption (Calculated),Electricity,388908.6499,GWh
June 2021,Net Electricity Production,Electricity,380948.2328,GWh
June 2021,Net Electricity Production,Nuclear,66038.0345,GWh
June 2021,Net Electricity Production,Total Combustible Fuels,245336.2551,GWh
June 2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",90985.1841,GWh
June 2021,Net Electricity Production,Oil and Petroleum Products,2383.6502,GWh
June 2021,Net Electricity Production,Natural Gas,146495.4078,GWh
June 2021,Net Electricity Production,Combustible Renewables,4725.6019,GWh
June 2021,Net Electricity Production,Other Combustible Non-Renewables,746.4111,GWh
June 2021,Net Electricity Production,Hydro,25827.5927,GWh
June 2021,Net Electricity Production,Wind,26436.0806,GWh
June 2021,Net Electricity Production,Solar,15686.7036,GWh
June 2021,Net Electricity Production,Geothermal,1361.3099,GWh
June 2021,Net Electricity Production,Other Renewables,0.0,GWh
June 2021,Net Electricity Production,Not Specified,262.2565,GWh
June 2021,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",74037.2886,GWh
June 2021,Total Imports,Electricity,4849.6184,GWh
June 2021,Total Exports,Electricity,1331.8731,GWh
June 2021,Used for pumped storage,Electricity,2436.503,GWh
June 2021,Distribution Losses,Electricity,28032.4346,GWh
June 2021,Final Consumption (Calculated),Electricity,353997.0405,GWh
May 2021,Net Electricity Production,Electricity,323912.7606,GWh
May 2021,Net Electricity Production,Nuclear,62023.0076,GWh
May 2021,Net Electricity Production,Total Combustible Fuels,186940.751,GWh
May 2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",66921.4591,GWh
May 2021,Net Electricity Production,Oil and Petroleum Products,2467.907,GWh
May 2021,Net Electricity Production,Natural Gas,112131.4459,GWh
May 2021,Net Electricity Production,Combustible Renewables,4690.5734,GWh
May 2021,Net Electricity Production,Other Combustible Non-Renewables,729.3656,GWh
May 2021,Net Electricity Production,Hydro,23857.1409,GWh
May 2021,Net Electricity Production,Wind,33254.9815,GWh
May 2021,Net Electricity Production,Solar,16200.8218,GWh
May 2021,Net Electricity Production,Geothermal,1356.9207,GWh
May 2021,Net Electricity Production,Other Renewables,0.0,GWh
May 2021,Net Electricity Production,Not Specified,279.1371,GWh
May 2021,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",79360.4383,GWh
May 2021,Total Imports,Electricity,4438.313,GWh
May 2021,Total Exports,Electricity,1292.7788,GWh
May 2021,Used for pumped storage,Electricity,1905.131,GWh
May 2021,Distribution Losses,Electricity,23023.1962,GWh
May 2021,Final Consumption (Calculated),Electricity,302129.9676,GWh
April 2021,Net Electricity Production,Electricity,297703.9189,GWh
April 2021,Net Electricity Production,Nuclear,57064.08,GWh
April 2021,Net Electricity Production,Total Combustible Fuels,169358.7946,GWh
April 2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",56647.7998,GWh
April 2021,Net Electricity Production,Oil and Petroleum Products,2137.826,GWh
April 2021,Net Electricity Production,Natural Gas,105540.4095,GWh
April 2021,Net Electricity Production,Combustible Renewables,4317.6916,GWh
April 2021,Net Electricity Production,Other Combustible Non-Renewables,715.0677,GWh
April 2021,Net Electricity Production,Hydro,19576.9069,GWh
April 2021,Net Electricity Production,Wind,35969.5158,GWh
April 2021,Net Electricity Production,Solar,14199.2023,GWh
April 2021,Net Electricity Production,Geothermal,1275.2104,GWh
April 2021,Net Electricity Production,Other Renewables,0.0,GWh
April 2021,Net Electricity Production,Not Specified,260.2089,GWh
April 2021,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",75338.5271,GWh
April 2021,Total Imports,Electricity,3939.2927,GWh
April 2021,Total Exports,Electricity,1343.9307,GWh
April 2021,Used for pumped storage,Electricity,1389.745,GWh
April 2021,Distribution Losses,Electricity,17042.2475,GWh
